EventID,TrackID,ParentID,ParticleName,Initial_Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ,GlobalTime_s,DeltaTime_s
17,1,0,neutron,1742.264588,0.483350,-92.099900,-0.127226,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
354,1,0,neutron,1742.264588,0.007509,-92.099900,0.145250,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
79,1,0,neutron,1742.126662,-0.498026,-92.099900,0.279803,88.634171,-89.920416,0.001389,-0.999715,0.023836,680.614441,0.000000
88,1,0,neutron,1742.264588,0.614216,-92.099900,0.093798,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
513,1,0,neutron,1741.825460,0.578797,-92.099900,0.346477,91.418226,-91.987531,-0.034671,-0.999092,-0.024750,680.900378,0.000000
721,1,0,neutron,1742.264588,0.673346,-92.099900,0.000578,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
487,1,0,neutron,1742.264588,-0.112507,-92.099900,0.011201,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
730,1,0,neutron,1742.264588,0.027534,-92.099900,-0.203167,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
523,1,0,neutron,1742.264588,-0.158129,-92.099900,-0.299266,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
809,1,0,neutron,1742.264588,-0.093818,-92.099900,-0.224074,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
823,2,1,neutron,844.731899,0.278117,-92.099900,0.127275,86.405532,-106.325713,-0.280544,-0.957791,0.062694,682.810510,0.000000
562,3,1,neutron,284.265315,0.205938,-92.099900,0.059394,88.572827,-95.159948,-0.089908,-0.995639,0.024906,729.170221,0.000000
1041,1,0,neutron,1742.264588,0.003537,-92.099900,0.231983,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
1096,1,0,neutron,1742.264588,-0.389941,-92.099900,0.214799,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
1159,1,0,neutron,1742.264588,-0.627032,-92.099900,-0.158056,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
1326,1,0,neutron,1742.264588,0.508990,-92.099900,-0.001207,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
1472,1,0,neutron,1742.264588,-0.039099,-92.099900,-0.133050,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
1485,1,0,neutron,1742.231689,0.479598,-92.099900,0.297799,89.580797,-90.520304,-0.009081,-0.999932,0.007316,680.593868,0.000000
1706,1,0,neutron,1742.264588,-0.298838,-92.099900,0.303381,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
1495,1,0,neutron,1742.264588,0.592285,-92.099900,0.132268,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
1866,1,0,neutron,1742.264588,-0.483333,-92.099900,0.288172,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
1794,1,0,neutron,1741.950886,-0.640111,-92.099900,0.335858,92.203396,-90.092909,-0.001620,-0.999259,-0.038447,680.810005,0.000000
1795,1,0,neutron,1740.591930,-0.141421,-92.099900,0.089241,94.721000,-90.663060,-0.011533,-0.996541,-0.082304,681.042853,0.000000
1917,1,0,neutron,1741.993766,-0.154626,-92.099900,-0.079885,88.381496,-88.743219,0.021924,-0.999361,0.028244,680.886040,0.000000
2217,4,1,gamma,0.954324,0.715740,-92.099900,0.223309,61.998368,-85.526255,0.068871,-0.880244,0.469497,681.953742,0.000000
2226,1,0,neutron,1742.264588,-0.023043,-92.099900,0.177700,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
2277,1,0,neutron,1742.264588,0.497210,-92.099900,0.182391,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
2279,1,0,neutron,1742.264588,-0.344228,-92.099900,-0.050361,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
2326,12,1,gamma,0.167169,-0.713244,-92.099900,0.218346,112.607700,-125.406607,-0.534855,-0.752431,-0.384419,683.012898,0.000000
2360,2,1,proton,562.166703,0.261133,-92.099900,0.222514,79.829710,-98.931106,-0.152807,-0.972354,0.176574,695.426193,0.000000
2710,2,1,neutron,880.881269,0.002044,-92.099900,-0.163099,76.582235,-99.857165,-0.166520,-0.958345,0.232050,683.792269,0.000000
2479,1,0,neutron,1742.264588,0.579702,-92.099900,-0.244100,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
2828,1,0,neutron,1742.264588,-0.626711,-92.099900,0.120425,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
2851,1,0,neutron,1742.264588,0.388682,-92.099900,0.261014,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
2864,1,0,neutron,1742.264588,-0.682895,-92.099900,0.195248,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
3019,1,0,neutron,1741.679030,0.476900,-92.099900,0.234065,87.387200,-91.059933,-0.018479,-0.998789,0.045586,680.977122,0.000000
3190,1,0,neutron,1742.264588,-0.374051,-92.099900,-0.193596,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
3354,1,0,neutron,1742.264588,-0.155753,-92.099900,0.264360,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
3645,1,0,neutron,1742.264588,0.354179,-92.099900,-0.309938,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
3743,1,0,neutron,1742.264588,-0.363368,-92.099900,-0.051342,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
3673,1,0,neutron,1742.264588,0.215902,-92.099900,0.146497,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
3690,1,0,neutron,1742.112137,-0.277860,-92.099900,-0.318819,88.755130,-89.097951,0.015739,-0.999640,0.021725,680.703482,0.000000
4147,1,0,neutron,1742.264588,0.199193,-92.099900,0.015570,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
3889,1,0,neutron,1742.264588,0.027976,-92.099900,0.199337,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
4420,1,0,neutron,1742.264588,0.144288,-92.099900,-0.346407,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
4322,1,0,neutron,1742.264588,-0.292831,-92.099900,-0.279279,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
4435,1,0,neutron,1742.264588,0.728126,-92.099900,0.128680,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
4445,1,0,neutron,1742.172912,0.189920,-92.099900,0.267906,90.937444,-90.604432,-0.010548,-0.999811,-0.016361,680.694781,0.000000
4532,1,0,neutron,1742.264588,0.413823,-92.099900,-0.297158,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
4489,1,0,neutron,1742.264588,-0.426779,-92.099900,-0.262352,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
4492,1,0,neutron,1742.264588,0.233841,-92.099900,-0.129508,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
4654,1,0,neutron,1742.264588,-0.551909,-92.099900,-0.067527,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
4934,1,0,neutron,1742.036141,-0.503070,-92.099900,0.039522,91.328251,-91.333279,-0.023262,-0.999461,-0.023180,680.641142,0.000000
5013,1,0,neutron,1742.264588,0.745733,-92.099900,-0.183314,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
4868,1,0,neutron,1742.264588,0.352955,-92.099900,0.098638,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
4789,1,0,neutron,1742.264588,-0.077974,-92.099900,0.098630,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
5112,1,0,neutron,1742.207680,-0.534541,-92.099900,-0.019768,89.233363,-90.429581,-0.007497,-0.999882,0.013380,680.636878,0.000000
4978,1,0,neutron,1742.264588,0.530724,-92.099900,0.107664,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
4991,1,0,neutron,1742.264588,-0.381362,-92.099900,-0.132833,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
5137,1,0,neutron,1742.264588,-0.137946,-92.099900,-0.021736,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
5068,1,0,neutron,1742.264588,-0.266259,-92.099900,0.146599,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
5290,1,0,neutron,1742.264588,0.149523,-92.099900,0.253102,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
5457,1,0,neutron,1742.264588,-0.389385,-92.099900,0.097395,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
5526,1,0,neutron,1742.264588,-0.444847,-92.099900,-0.144205,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
5867,1,0,neutron,1742.264588,-0.528929,-92.099900,-0.238068,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
5933,1,0,neutron,1742.264588,-0.651334,-92.099900,0.328261,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
5947,2,1,proton,1705.628654,0.466822,-92.099900,0.253836,90.670177,-95.485082,-0.095580,-0.995353,-0.011697,680.943453,0.000000
5954,3,1,neutron,387.505420,0.297974,-92.099900,-0.199782,88.819409,-87.553681,0.042674,-0.998877,0.020604,707.147453,0.000000
5887,1,0,neutron,1742.264588,-0.708274,-92.099900,-0.110159,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
5589,1,0,neutron,1742.264588,0.726436,-92.099900,0.263610,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
5782,1,0,neutron,1742.264588,0.664200,-92.099900,0.048260,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
6010,1,0,neutron,1742.264588,0.350613,-92.099900,0.227730,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
6050,1,0,neutron,1742.264588,-0.586870,-92.099900,0.267183,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
6338,1,0,neutron,1741.935456,0.590254,-92.099900,0.337142,89.946938,-92.258333,-0.039405,-0.999223,0.000926,680.661353,0.000000
6344,227,4,gamma,234.667460,0.258847,-92.099900,0.175288,61.061591,-43.466101,0.635161,-0.602031,0.483869,685.638277,0.000000
6136,1,0,neutron,1742.264588,0.696528,-92.099900,0.287447,90.000000,-90.000000,0.000000,-1.000000,0.000000,680.574967,0.000000
